v8-version,4,6,85,31,0
timer-event-start,"V8.CompileFullCode",23958
timer-event-end,"V8.CompileFullCode",23973
code-creation,LazyCompile,0,0x128d6810c080,676,"setupGlobalVariables node.js:201:32",0x2cb677cee020,~
timer-event-start,"V8.IcMiss",23983
timer-event-end,"V8.IcMiss",23989
timer-event-start,"V8.IcMiss",23992
timer-event-end,"V8.IcMiss",23999
timer-event-start,"V8.IcMiss",24002
code-creation,Handler,3,0x128d6810c340,171,"global"
timer-event-end,"V8.IcMiss",24015
timer-event-start,"V8.IcMiss",24018
timer-event-end,"V8.IcMiss",24022
timer-event-start,"V8.IcMiss",24025
timer-event-end,"V8.IcMiss",24030
timer-event-start,"V8.IcMiss",24033
timer-event-end,"V8.IcMiss",24037
timer-event-start,"V8.IcMiss",24040
timer-event-end,"V8.IcMiss",24043
timer-event-start,"V8.IcMiss",24046
timer-event-end,"V8.IcMiss",24050
timer-event-start,"V8.IcMiss",24053
code-creation,Stub,3,0x128d6810c400,116,"LoadFieldStub"
timer-event-end,"V8.IcMiss",24108
timer-event-start,"V8.IcMiss",24111
timer-event-end,"V8.IcMiss",24120
timer-event-start,"V8.IcMiss",24123
code-creation,Stub,3,0x128d6810c480,120,"LoadConstantStub"
timer-event-end,"V8.IcMiss",24172
timer-event-start,"V8.IcMiss",24175
timer-event-end,"V8.IcMiss",24179
timer-event-start,"V8.IcMiss",24182
code-creation,Stub,2,0x128d6810c500,1258,"NameDictionaryLookupStub"
code-creation,Handler,3,0x128d6810ca00,585,"hasOwnProperty"
timer-event-end,"V8.IcMiss",24216
timer-event-start,"V8.IcMiss",24219
timer-event-end,"V8.IcMiss",24223
timer-event-start,"V8.IcMiss",24227
timer-event-end,"V8.IcMiss",24231
timer-event-start,"V8.IcMiss",24234
code-creation,Handler,3,0x128d6810cc60,164,"push"
timer-event-end,"V8.IcMiss",24246
timer-event-start,"V8.IcMiss",24249
timer-event-end,"V8.IcMiss",24253
timer-event-start,"V8.IcMiss",24258
timer-event-end,"V8.IcMiss",24261
timer-event-start,"V8.IcMiss",24264
code-creation,Handler,3,0x128d6810cd20,192,"filename"
code-creation,StoreIC,9,0x128d6810cde0,134,"filename"
timer-event-end,"V8.IcMiss",24285
timer-event-start,"V8.IcMiss",24288
code-creation,Handler,3,0x128d6810ce80,192,"id"
code-creation,StoreIC,9,0x128d6810cf40,134,"id"
timer-event-end,"V8.IcMiss",24312
timer-event-start,"V8.IcMiss",24316
code-creation,Handler,3,0x128d6810cfe0,192,"exports"
code-creation,StoreIC,9,0x128d6810d0a0,134,"exports"
timer-event-end,"V8.IcMiss",24339
timer-event-start,"V8.IcMiss",24342
code-creation,Handler,3,0x128d6810d140,192,"loaded"
code-creation,StoreIC,9,0x128d6810d200,134,"loaded"
timer-event-end,"V8.IcMiss",24360
timer-event-start,"V8.IcMiss",24363
code-creation,Handler,3,0x128d6810d2a0,164,"cache"
timer-event-end,"V8.IcMiss",24374
timer-event-start,"V8.IcMiss",24377
timer-event-end,"V8.IcMiss",24381
timer-event-start,"V8.IcMiss",24383
timer-event-end,"V8.IcMiss",24387
timer-event-start,"V8.IcMiss",24390
code-creation,Handler,3,0x128d6810d360,216,"buffer"
code-creation,KeyedStoreIC,10,0x128d6810d440,153,"buffer"
timer-event-end,"V8.IcMiss",24423
timer-event-start,"V8.IcMiss",24427
code-creation,Handler,3,0x128d6810d4e0,164,"compile"
timer-event-end,"V8.IcMiss",24438
timer-event-start,"V8.IcMiss",24441
code-creation,Stub,3,0x128d6810d5a0,120,"LoadConstantStub"
timer-event-end,"V8.IcMiss",24490
timer-event-start,"V8.IcMiss",24493
timer-event-end,"V8.IcMiss",24497
timer-event-start,"V8.IcMiss",24500
timer-event-end,"V8.IcMiss",24503
timer-event-start,"V8.IcMiss",24506
timer-event-end,"V8.IcMiss",24510
timer-event-start,"V8.IcMiss",24513
code-creation,Stub,3,0x128d6810d620,120,"LoadConstantStub"
timer-event-end,"V8.IcMiss",24555
timer-event-start,"V8.IcMiss",24559
code-creation,Stub,3,0x128d6810d6a0,116,"LoadFieldStub"
timer-event-end,"V8.IcMiss",24598
timer-event-start,"V8.IcMiss",24601
timer-event-end,"V8.IcMiss",24605
timer-event-start,"V8.IcMiss",24609
timer-event-end,"V8.IcMiss",24613
timer-event-start,"V8.IcMiss",24616
code-creation,StoreIC,9,0x128d6810d720,134,"filename"
timer-event-end,"V8.IcMiss",24630
timer-event-start,"V8.External",24634
timer-event-start,"V8.CompileScriptMicroSeconds",24644
timer-event-start,"V8.ParseMicroSeconds",24650
timer-event-end,"V8.ParseMicroSeconds",26221
timer-event-start,"V8.CompileMicroSeconds",26295
timer-event-start,"V8.CompileFullCode",26424
timer-event-start,"V8.CompileFullCode",26464
timer-event-end,"V8.CompileFullCode",26629
code-creation,Function,0,0x128d6810d7c0,9308," buffer.js:1:11",0x30afdc5f6408,~
timer-event-end,"V8.CompileFullCode",26803
code-creation,Script,0,0x128d6810fc20,244,"buffer.js",0x30afdc5f6548,~
timer-event-end,"V8.CompileMicroSeconds",26812
timer-event-end,"V8.CompileScriptMicroSeconds",26821
timer-event-end,"V8.External",26825
timer-event-start,"V8.IcMiss",26828
code-creation,Handler,3,0x128d6810fd20,164,"runInThisContext"
timer-event-end,"V8.IcMiss",26846
timer-event-start,"V8.External",26850
timer-event-start,"V8.Execute",26855
timer-event-end,"V8.Execute",26859
timer-event-end,"V8.External",26862
timer-event-start,"V8.IcMiss",26864
timer-event-end,"V8.IcMiss",26869
timer-event-start,"V8.IcMiss",26872
timer-event-end,"V8.IcMiss",26876
timer-event-start,"V8.IcMiss",26879
timer-event-end,"V8.IcMiss",26882
timer-event-start,"V8.IcMiss",26885
timer-event-end,"V8.IcMiss",26888
timer-event-start,"V8.IcMiss",26892
timer-event-end,"V8.IcMiss",26896
timer-event-start,"V8.IcMiss",26899
timer-event-end,"V8.IcMiss",26902
timer-event-start,"V8.External",26905
timer-event-end,"V8.External",27031
timer-event-start,"V8.IcMiss",27037
timer-event-end,"V8.IcMiss",27051
timer-event-start,"V8.IcMiss",27060
code-creation,Handler,3,0x128d6810fde0,216,"internal/util"
timer-event-end,"V8.IcMiss",27078
timer-event-start,"V8.IcMiss",27081
timer-event-end,"V8.IcMiss",27085
timer-event-start,"V8.External",27090
timer-event-start,"V8.CompileScriptMicroSeconds",27098
timer-event-start,"V8.ParseMicroSeconds",27108
timer-event-end,"V8.ParseMicroSeconds",27224
timer-event-start,"V8.CompileMicroSeconds",27239
timer-event-start,"V8.CompileFullCode",27253
timer-event-start,"V8.CompileFullCode",27264
timer-event-end,"V8.CompileFullCode",27293
code-creation,Function,0,0x128d6810fec0,916," internal/util.js:1:11",0x30afdc5f9220,~
timer-event-end,"V8.CompileFullCode",27322
code-creation,Script,0,0x128d68110260,244,"internal/util.js",0x30afdc5f9360,~
timer-event-end,"V8.CompileMicroSeconds",27341
timer-event-end,"V8.CompileScriptMicroSeconds",27346
timer-event-end,"V8.External",27349
timer-event-start,"V8.External",27353
timer-event-start,"V8.Execute",27365
timer-event-end,"V8.Execute",27369
timer-event-end,"V8.External",27372
timer-event-start,"V8.IcMiss",27375
timer-event-end,"V8.IcMiss",27379
timer-event-start,"V8.IcMiss",27382
timer-event-end,"V8.IcMiss",27385
timer-event-start,"V8.External",27388
timer-event-end,"V8.External",27497
timer-event-start,"V8.IcMiss",27503
timer-event-end,"V8.IcMiss",27506
timer-event-start,"V8.IcMiss",27509
timer-event-end,"V8.IcMiss",27514
timer-event-start,"V8.IcMiss",27517
timer-event-end,"V8.IcMiss",27522
timer-event-start,"V8.IcMiss",27525
timer-event-end,"V8.IcMiss",27529
timer-event-start,"V8.IcMiss",27532
timer-event-end,"V8.IcMiss",27537
timer-event-start,"V8.IcMiss",27540
timer-event-end,"V8.IcMiss",27544
timer-event-start,"V8.IcMiss",27547
timer-event-end,"V8.IcMiss",27551
timer-event-start,"V8.IcMiss",27554
timer-event-end,"V8.IcMiss",27558
timer-event-start,"V8.IcMiss",27561
timer-event-end,"V8.IcMiss",27566
timer-event-start,"V8.IcMiss",27569
code-creation,StoreIC,9,0x128d68110360,134,"loaded"
timer-event-end,"V8.IcMiss",27583
timer-event-start,"V8.IcMiss",27586
timer-event-end,"V8.IcMiss",27589
timer-event-start,"V8.IcMiss",27594
timer-event-end,"V8.IcMiss",27599
timer-event-start,"V8.IcMiss",27602
timer-event-end,"V8.IcMiss",27606
timer-event-start,"V8.IcMiss",27609
timer-event-end,"V8.IcMiss",27613
timer-event-start,"V8.IcMiss",27616
timer-event-end,"V8.IcMiss",27619
timer-event-start,"V8.IcMiss",27622
timer-event-end,"V8.IcMiss",27626
timer-event-start,"V8.IcMiss",27629
timer-event-end,"V8.IcMiss",27635
timer-event-start,"V8.IcMiss",27637
timer-event-end,"V8.IcMiss",27641
timer-event-start,"V8.IcMiss",27643
timer-event-start,"V8.External",27647
timer-event-end,"V8.External",27652
timer-event-end,"V8.IcMiss",27655
timer-event-start,"V8.External",27658
timer-event-end,"V8.External",27742
timer-event-start,"V8.IcMiss",27747
timer-event-end,"V8.IcMiss",27751
timer-event-start,"V8.IcMiss",27753
timer-event-end,"V8.IcMiss",27756
timer-event-start,"V8.IcMiss",27759
timer-event-start,"V8.External",27762
timer-event-end,"V8.External",27765
timer-event-end,"V8.IcMiss",27767
timer-event-start,"V8.IcMiss",27770
timer-event-end,"V8.IcMiss",27775
timer-event-start,"V8.IcMiss",27778
timer-event-start,"V8.External",27781
timer-event-end,"V8.External",27784
timer-event-end,"V8.IcMiss",27786
timer-event-start,"V8.IcMiss",27789
timer-event-end,"V8.IcMiss",27793
timer-event-start,"V8.IcMiss",27796
timer-event-end,"V8.IcMiss",27800
timer-event-start,"V8.ParseLazyMicroSeconds",27804
timer-event-end,"V8.ParseLazyMicroSeconds",27827
timer-event-start,"V8.CompileFullCode",27839
timer-event-end,"V8.CompileFullCode",27857
code-creation,LazyCompile,0,0x128d68110400,604,"createPool buffer.js:71:20",0x30afdc5f2a88,~
timer-event-start,"V8.IcMiss",27869
timer-event-end,"V8.IcMiss",27873
timer-event-start,"V8.IcMiss",27876
code-creation,Stub,12,0x128d68110660,195,"CompareICStub"
timer-event-end,"V8.IcMiss",27891
timer-event-start,"V8.IcMiss",27894
code-creation,Stub,2,0x128d68110740,182,"DoubleToIStub"
code-creation,Stub,2,0x128d68110800,424,"StoreFastElementStub"
code-creation,KeyedStoreIC,10,0x128d681109c0,134,""
timer-event-end,"V8.IcMiss",28024
timer-event-start,"V8.ParseLazyMicroSeconds",28030
timer-event-end,"V8.ParseLazyMicroSeconds",28049
timer-event-start,"V8.CompileFullCode",28060
timer-event-end,"V8.CompileFullCode",28074
code-creation,LazyCompile,0,0x128d68110a60,412,"createBuffer buffer.js:65:22",0x30afdc5f29e0,~
timer-event-start,"V8.IcMiss",28086
timer-event-end,"V8.IcMiss",28091
timer-event-start,"V8.ParseLazyMicroSeconds",28095
timer-event-end,"V8.ParseLazyMicroSeconds",28143
timer-event-start,"V8.CompileFullCode",28156
timer-event-end,"V8.CompileFullCode",28183
code-creation,LazyCompile,0,0x128d68110c00,1244,"Uint8Array native typedarray.js:124:31",0x2cb677c97058,~
timer-event-start,"V8.IcMiss",28492
code-creation,Stub,12,0x128d681110e0,677,"CompareICStub"
timer-event-end,"V8.IcMiss",28513
timer-event-start,"V8.IcMiss",28516
timer-event-end,"V8.IcMiss",28519
timer-event-start,"V8.ParseLazyMicroSeconds",28523
timer-event-end,"V8.ParseLazyMicroSeconds",28558
timer-event-start,"V8.CompileFullCode",28568
timer-event-end,"V8.CompileFullCode",28588
code-creation,LazyCompile,0,0x128d681113a0,724,"Uint8ArrayConstructByLength native typedarray.js:78:37",0x2cb677c8e450,~
timer-event-start,"V8.IcMiss",28600
timer-event-end,"V8.IcMiss",28605
timer-event-start,"V8.ParseLazyMicroSeconds",28610
timer-event-end,"V8.ParseLazyMicroSeconds",28631
timer-event-start,"V8.CompileFullCode",28639
timer-event-end,"V8.CompileFullCode",28653
code-creation,LazyCompile,0,0x128d68111680,436,"ToPositiveInteger native runtime.js:545:27",0x2cb677c71030,~
timer-event-start,"V8.IcMiss",28665
timer-event-end,"V8.IcMiss",28669
timer-event-start,"V8.IcMiss",28672
timer-event-end,"V8.IcMiss",28675
timer-event-start,"V8.IcMiss",28678
timer-event-start,"V8.ParseLazyMicroSeconds",28682
timer-event-end,"V8.ParseLazyMicroSeconds",28703
code-disable-optimization,"MUL","Call to a JavaScript runtime function"
timer-event-start,"V8.CompileFullCode",28714
timer-event-end,"V8.CompileFullCode",28727
code-creation,LazyCompile,0,0x128d68111840,444,"MUL native runtime.js:164:13",0x2cb677c6ea48,
timer-event-end,"V8.IcMiss",28740
timer-event-start,"V8.IcMiss",28746
timer-event-end,"V8.IcMiss",28749
timer-event-start,"V8.ParseLazyMicroSeconds",28754
timer-event-end,"V8.ParseLazyMicroSeconds",28775
timer-event-start,"V8.CompileFullCode",28784
timer-event-end,"V8.CompileFullCode",28796
code-creation,LazyCompile,0,0x128d68111a00,492,"ArrayBuffer native arraybuffer.js:15:32",0x2cb677c981b0,~
timer-event-start,"V8.IcMiss",28816
timer-event-end,"V8.IcMiss",28821
timer-event-start,"V8.IcMiss",28830
timer-event-end,"V8.IcMiss",28834
timer-event-start,"V8.IcMiss",28836
timer-event-end,"V8.IcMiss",28840
timer-event-start,"V8.IcMiss",28842
timer-event-start,"V8.External",28846
timer-event-end,"V8.External",28848
timer-event-end,"V8.IcMiss",28851
timer-event-start,"V8.IcMiss",28857
timer-event-end,"V8.IcMiss",28864
timer-event-start,"V8.IcMiss",28867
timer-event-end,"V8.IcMiss",28870
timer-event-start,"V8.IcMiss",28872
timer-event-end,"V8.IcMiss",28875
timer-event-start,"V8.IcMiss",28878
timer-event-start,"V8.External",28881
timer-event-end,"V8.External",28883
timer-event-end,"V8.IcMiss",28886
timer-event-start,"V8.IcMiss",28888
timer-event-end,"V8.IcMiss",28891
timer-event-start,"V8.IcMiss",28893
timer-event-start,"V8.External",28896
timer-event-end,"V8.External",28899
timer-event-end,"V8.IcMiss",28901
timer-event-start,"V8.IcMiss",28906
timer-event-end,"V8.IcMiss",28910
timer-event-start,"V8.IcMiss",28912
timer-event-end,"V8.IcMiss",28915
timer-event-start,"V8.IcMiss",28918
code-creation,Handler,3,0x128d68111c00,171,"Uint8Array"
timer-event-end,"V8.IcMiss",28935
timer-event-start,"V8.IcMiss",28940
timer-event-end,"V8.IcMiss",28946
timer-event-start,"V8.IcMiss",28949
timer-event-end,"V8.IcMiss",28954
timer-event-start,"V8.IcMiss",28957
timer-event-end,"V8.IcMiss",28960
timer-event-start,"V8.IcMiss",28962
timer-event-start,"V8.External",28965
timer-event-end,"V8.External",28972
timer-event-end,"V8.IcMiss",28975
timer-event-start,"V8.IcMiss",28977
timer-event-start,"V8.External",28981
timer-event-end,"V8.External",28983
timer-event-end,"V8.IcMiss",28986
timer-event-start,"V8.IcMiss",28990
timer-event-end,"V8.IcMiss",28993
timer-event-start,"V8.IcMiss",28998
timer-event-end,"V8.IcMiss",29003
timer-event-start,"V8.IcMiss",29006
timer-event-end,"V8.IcMiss",29010
timer-event-start,"V8.IcMiss",29013
timer-event-end,"V8.IcMiss",29018
timer-event-start,"V8.IcMiss",29021
timer-event-end,"V8.IcMiss",29025
timer-event-start,"V8.IcMiss",29028
timer-event-end,"V8.IcMiss",29032
timer-event-start,"V8.IcMiss",29035
timer-event-end,"V8.IcMiss",29039
timer-event-start,"V8.IcMiss",29041
timer-event-start,"V8.External",29044
timer-event-end,"V8.External",29047
timer-event-end,"V8.IcMiss",29049
timer-event-start,"V8.IcMiss",29065
timer-event-end,"V8.IcMiss",29072
timer-event-start,"V8.IcMiss",29075
timer-event-end,"V8.IcMiss",29079
timer-event-start,"V8.IcMiss",29086
code-creation,Handler,3,0x128d68111cc0,164,"setEnumerable"
timer-event-end,"V8.IcMiss",29100
timer-event-start,"V8.IcMiss",29103
timer-event-end,"V8.IcMiss",29108
timer-event-start,"V8.IcMiss",29111
code-creation,StoreIC,9,0x128d68111d80,134,"enumerable_"
timer-event-end,"V8.IcMiss",29123
timer-event-start,"V8.IcMiss",29126
code-creation,StoreIC,9,0x128d68111e20,134,"hasEnumerable_"
timer-event-end,"V8.IcMiss",29137
timer-event-start,"V8.IcMiss",29142
timer-event-end,"V8.IcMiss",29146
timer-event-start,"V8.IcMiss",29148
code-creation,Handler,3,0x128d68111ec0,164,"setGet"
timer-event-end,"V8.IcMiss",29159
timer-event-start,"V8.IcMiss",29162
code-creation,StoreIC,9,0x128d68111f80,134,"get_"
timer-event-end,"V8.IcMiss",29177
timer-event-start,"V8.IcMiss",29180
code-creation,StoreIC,9,0x128d68112020,134,"hasGetter_"
timer-event-end,"V8.IcMiss",29191
timer-event-start,"V8.IcMiss",29197
code-creation,Handler,3,0x128d681120c0,164,"isEnumerable"
timer-event-end,"V8.IcMiss",29209
timer-event-start,"V8.IcMiss",29212
timer-event-end,"V8.IcMiss",29216
timer-event-start,"V8.IcMiss",29220
timer-event-end,"V8.IcMiss",29223
timer-event-start,"V8.IcMiss",29226
code-creation,Handler,3,0x128d68112180,164,"getGet"
timer-event-end,"V8.IcMiss",29237
timer-event-start,"V8.IcMiss",29239
timer-event-end,"V8.IcMiss",29243
timer-event-start,"V8.IcMiss",29246
code-creation,Handler,3,0x128d68112240,164,"hasSetter"
timer-event-end,"V8.IcMiss",29256
timer-event-start,"V8.IcMiss",29260
timer-event-end,"V8.IcMiss",29263
timer-event-start,"V8.IcMiss",29269
timer-event-end,"V8.IcMiss",29273
timer-event-start,"V8.IcMiss",29276
timer-event-start,"V8.External",29279
timer-event-end,"V8.External",29281
timer-event-end,"V8.IcMiss",29283
timer-event-start,"V8.IcMiss",29289
timer-event-end,"V8.IcMiss",29293
timer-event-start,"V8.IcMiss",29303
timer-event-start,"V8.External",29307
timer-event-end,"V8.External",29310
timer-event-end,"V8.IcMiss",29312
timer-event-start,"V8.IcMiss",29315
timer-event-end,"V8.IcMiss",29320
timer-event-start,"V8.IcMiss",29323
timer-event-start,"V8.External",29326
timer-event-end,"V8.External",29329
timer-event-end,"V8.IcMiss",29331
timer-event-start,"V8.IcMiss",29334
timer-event-end,"V8.IcMiss",29339
timer-event-start,"V8.IcMiss",29342
timer-event-start,"V8.External",29345
timer-event-end,"V8.External",29348
timer-event-end,"V8.IcMiss",29350
timer-event-start,"V8.IcMiss",29353
timer-event-end,"V8.IcMiss",29358
timer-event-start,"V8.IcMiss",29361
timer-event-start,"V8.External",29364
timer-event-end,"V8.External",29366
timer-event-end,"V8.IcMiss",29369
timer-event-start,"V8.IcMiss",29372
timer-event-end,"V8.IcMiss",29376
timer-event-start,"V8.IcMiss",29379
timer-event-start,"V8.External",29382
timer-event-end,"V8.External",29385
timer-event-end,"V8.IcMiss",29387
timer-event-start,"V8.IcMiss",29390
timer-event-end,"V8.IcMiss",29394
timer-event-start,"V8.IcMiss",29397
timer-event-start,"V8.External",29400
timer-event-end,"V8.External",29403
timer-event-end,"V8.IcMiss",29405
timer-event-start,"V8.IcMiss",29408
timer-event-end,"V8.IcMiss",29413
timer-event-start,"V8.IcMiss",29415
timer-event-start,"V8.External",29418
timer-event-end,"V8.External",29421
timer-event-end,"V8.IcMiss",29424
timer-event-start,"V8.IcMiss",29426
timer-event-end,"V8.IcMiss",29431
timer-event-start,"V8.IcMiss",29434
timer-event-start,"V8.External",29437
timer-event-end,"V8.External",29440
timer-event-end,"V8.IcMiss",29442
timer-event-start,"V8.IcMiss",29444
timer-event-end,"V8.IcMiss",29447
timer-event-start,"V8.ParseLazyMicroSeconds",29452
timer-event-end,"V8.ParseLazyMicroSeconds",29469
code-disable-optimization,"exports.deprecate","Call to a JavaScript runtime function"
timer-event-start,"V8.CompileFullCode",29483
timer-event-end,"V8.CompileFullCode",29496
code-creation,LazyCompile,0,0x128d68112300,492,"exports.deprecate internal/util.js:10:29",0x30afdc5f8c08,
timer-event-start,"V8.IcMiss",29508
timer-event-end,"V8.IcMiss",29519
timer-event-start,"V8.IcMiss",29522
timer-event-end,"V8.IcMiss",29525
timer-event-start,"V8.IcMiss",29528
code-creation,Stub,11,0x128d68112500,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
timer-event-end,"V8.IcMiss",29541
timer-event-start,"V8.IcMiss",29544
code-creation,Stub,11,0x128d68112580,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
timer-event-end,"V8.IcMiss",29553
timer-event-start,"V8.IcMiss",29556
timer-event-end,"V8.IcMiss",29559
timer-event-start,"V8.IcMiss",29562
code-creation,Stub,11,0x128d68112600,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
timer-event-end,"V8.IcMiss",29571
timer-event-start,"V8.IcMiss",29573
code-creation,Stub,11,0x128d68112680,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
timer-event-end,"V8.IcMiss",29582
timer-event-start,"V8.ParseLazyMicroSeconds",29586
timer-event-end,"V8.ParseLazyMicroSeconds",29618
timer-event-start,"V8.CompileFullCode",29630
